Id,SalePrice
2736,131174.34745645119
2737,113156.87809787091
2738,140475.01891600122
2739,163332.30313271392
2740,139311.01555313368
2741,138575.28521578223
2742,169791.8971707802
2743,155058.68419994143
2744,169738.82879022165
2745,143771.2884600856
2746,127161.47358372214
2747,149283.58436096273
2748,125943.40906757634
2749,133924.2924471696
2750,125505.58661089564
2751,132637.76487950355
2752,202206.67119468798
2753,138856.89658738527
2754,209035.11584625317
2755,139421.18849787916
2756,98542.88415774085
2757,75659.39965771015
2758,103467.8718371727
2759,155227.868372177
2760,116768.33770967204
2761,141345.25136465777
2762,138214.23104858916
2763,200043.44908829068
2764,168297.72937229162
2765,307290.92365907034
2766,130660.99256146162
2767,83866.60339220073
2768,114541.13647426543
2769,122075.91520240204
2770,154690.15019366523
2771,116664.23217124208
2772,110961.43720591109
2773,164929.2493129941
2774,141691.8422189252
2775,113147.19560177451
2776,151068.6489285002
2777,175186.27125326186
2778,119549.0057045042
2779,119378.99219927569
2780,92935.10743302383
2781,100895.34580204057
2782,103983.1827756636
2783,94617.89684096497
2784,130717.83051197424
2785,139674.47184111568
2786,77536.41521319097
2787,131320.20239169186
2788,79598.34023653094
2789,172508.30624291545
2790,95209.94125888406
2791,117711.61434650175
2792,72003.76796736832
2793,143629.33097288592
2794,90139.63571899662
2795,119317.72113670857
2796,93091.29066544538
2797,214682.21029888655
2798,109819.23795738415
2799,116113.66763383006
2800,68392.44266823774
2801,109872.97838414603
2802,127255.27229513704
2803,165526.01440137843
2804,124964.73259347779
2805,107950.51124992779
2806,88918.30265939064
2807,160550.72183276186
2808,154403.3484901832
2809,127171.42973107447
2810,123277.58107599437
2811,173035.23550170177
2812,170115.0474459205
2813,170821.3742992287
2814,160064.6234922776
2815,100444.27339071885
2816,232348.7542263014
2817,159992.4656037921
2818,136037.6479357604
2819,182516.1735482341
2820,130834.77583896271
2821,113166.96266393074
2822,197039.5957090176
2823,327489.0056668088
2824,181873.9466640562
2825,161858.89590407224
2826,140297.08498837103
2827,139331.3028304927
2828,209255.5843452204
2829,247428.3071619205
2830,221832.731806577
2831,171357.5936050166
2832,233603.51081624598
2833,284842.0807254411
2834,214852.57917906158
2835,218291.38166052767
2836,193500.56980467206
2837,147846.89780312145
2838,143228.6345685674
2839,181937.2572500575
2840,198848.74236491177
2841,198896.70968353396
2842,230942.91485700934
2843,152480.90944198202
2844,174371.97801119994
2845,126550.19078039228
2846,206555.19640486522
2847,200561.5699744637
2848,216631.37409588753
2849,197967.37219587492
2850,287941.8456035532
2851,227210.80624604938
2852,238956.90704057663
2853,229024.84603429542
2854,145565.965146283
2855,205336.99447911317
2856,197695.63278712475
2857,189609.81966331735
2858,210109.04029117146
2859,107525.92894484392
2860,124306.48357307789
2861,118844.48449321878
2862,209304.40843833535
2863,119424.48946528355
2864,242944.43893961707
2865,145226.62932470813
2866,156568.38181476181
2867,107082.3835959541
2868,96525.64869994663
2869,98181.2950635152
2870,113952.43039967788
2871,78184.93006236512
2872,56656.38532759266
2873,93003.17897711936
2874,138012.2313574437
2875,115460.75840980647
2876,183074.80514098014
2877,139176.49677789002
2878,138953.3277196125
2879,129039.353569791
2880,100728.74724473426
2881,123783.52251826898
2882,149433.9140809614
2883,177823.00044148916
2884,194807.51935532756
2885,167104.69187128235
2886,216288.89043512617
2887,94615.01331075965
2888,146506.8704238102
2889,62654.966644659886
2890,87780.47650705185
2891,136227.26731243098
2892,63597.71603742355
2893,92005.9166166417
2894,60590.44470914821
2895,297685.57283211814
2896,258113.89362112846
2897,215181.28240732712
2898,162784.85998188847
2899,217201.52059429043
2900,159365.48629588808
2901,209868.5195656333
2902,191626.72414684112
2903,333331.75520090887
2904,353818.04971881775
2905,86465.94020286883
2906,205627.82623838447
2907,118501.40296009548
2908,139201.64321910308
2909,160835.8705139693
2910,88984.45746969598
2911,88248.96392063276
2912,154182.49149906132
2913,86172.68409443423
2914,86603.45032933886
2915,96439.58556241664
2916,85994.03756630748
2917,159336.74110767865
2918,116050.86262415051
2919,239287.49992288923
